Label	InputSMILES	CID	InChIKey	IUPACName	ResolveError	MentionCount	SourceType	Database	Query	MatchMode	Confidence	Title	Year	ReferenceID	URL	AuthorsOrAssignee	JournalOrPublication	Snippet
WXVL_AK1773SC1127	NCCOCCNC(=O)c1ccc(-c2ccc(C(F)(F)F)cc2)o1	171675590	NDRCJJUKUYHASU-UHFFFAOYSA-N	N-[2-(2-aminoethoxy)ethyl]-5-[4-(trifluoromethyl)phenyl]furan-2-carboxamide		0												
WXVL_AK4520SC0852	NCCc1cccc(NC(=O)c2csc(-c3ccc(Br)cc3)n2)c1	171675602	ATXYOWAOUQZXID-UHFFFAOYSA-N	N-[3-(2-aminoethyl)phenyl]-2-(4-bromophenyl)-1,3-thiazole-4-carboxamide		0												
WXVL006____AK1148____YL0064	NC1CCN(C(=S)Nc2ccc([N+](=O)[O-])cc2Cl)C1	171678621	MMYIEFUWXUXNLM-UHFFFAOYSA-N	3-amino-N-(2-chloro-4-nitrophenyl)pyrrolidine-1-carbothioamide		0												
WXVL100____AN00115____AC0736____WXCD00102563	CC1(C)C2CN(C(=O)C[C@H]3CCCC34CN(C(=O)CN)C4)CC21					0												
WXVL006____AK1291____YL0064	NC1CN(C(=S)Nc2ccc([N+](=O)[O-])cc2Cl)C1	171678627	GMIGARHFHGHTDK-UHFFFAOYSA-N	3-amino-N-(2-chloro-4-nitrophenyl)azetidine-1-carbothioamide		0												
WXVL012____AK1148____TA0757	CC(Cc1ccc(Cl)cc1Cl)N1CCC(N)C1	171686309	STZYCQBLWJYDSQ-UHFFFAOYSA-N	1-[1-(2,4-dichlorophenyl)propan-2-yl]pyrrolidin-3-amine		0												
WXVL004____AK1148____YV0156	NC1CCN(C(=O)Nc2ccc([N+](=O)[O-])cc2Cl)C1	171678754	XDLCTOLWBUZOPU-UHFFFAOYSA-N	3-amino-N-(2-chloro-4-nitrophenyl)pyrrolidine-1-carboxamide		0												
WXVL_BT3599LQ0002	Cn1cncc1-c1ccc(C[C@H](N)C(=O)O)cc1	171678588	MRROXWCRLYZVMO-NSHDSACASA-N	(2S)-2-amino-3-[4-(3-methylimidazol-4-yl)phenyl]propanoic acid		0												
WXVL001____AK1291____SD0544	NC1CN(C(=O)c2ccc(Cl)c(C(F)(F)F)c2)C1	171678646	RBFKQXDSJJBUOH-UHFFFAOYSA-N	(3-aminoazetidin-1-yl)-[4-chloro-3-(trifluoromethyl)phenyl]methanone		0												
WXVL001____AK0954____SD0101	COc1ccc(C(=O)N(CCN)CCO)c(C)c1	171678738	DHZLMYJUAPOMOR-UHFFFAOYSA-N	N-(2-aminoethyl)-N-(2-hydroxyethyl)-4-methoxy-2-methylbenzamide		0												
WXDL_WXCD00142184BT1886SF026	COc1ncc(Cl)cc1-c1n[nH]c2c1CN(C(=O)[C@@H](N)CN)CC2	171686252	QABXUUOHTAUHRF-NSHDSACASA-N	(2S)-2,3-diamino-1-[3-(5-chloro-2-methoxy-3-pyridinyl)-1,4,6,7-tetrahydropyrazolo[4,3-c]pyridin-5-yl]propan-1-one		0												
WXVL003____AK1148____HU0189	NC1CCN(S(=O)(=O)c2ccc(C(F)(F)F)cc2Cl)C1	121592343	MPDWTJFJZDLJBN-UHFFFAOYSA-N	1-[2-chloro-4-(trifluoromethyl)phenyl]sulfonylpyrrolidin-3-amine		0												
WXVL001____AK5977____SD0480	NC1(CNC(=O)c2ccc(C(F)(F)F)cc2Cl)CC1	171678639	JPKVIAMTWMWUQK-UHFFFAOYSA-N	N-[(1-aminocyclopropyl)methyl]-2-chloro-4-(trifluoromethyl)benzamide		0												
WXVL003____AK5588____HU0337	CC1(N)CN(S(=O)(=O)c2ccc([N+](=O)[O-])cc2Cl)C1	171678649	YZGVUZIHVYXTSG-UHFFFAOYSA-N	1-(2-chloro-4-nitrophenyl)sulfonyl-3-methylazetidin-3-amine		0												
WXVL001____AK5588____SD0480	CC1(N)CN(C(=O)c2ccc(C(F)(F)F)cc2Cl)C1	171678652	WLYIIADMTYDHRV-UHFFFAOYSA-N	(3-amino-3-methylazetidin-1-yl)-[2-chloro-4-(trifluoromethyl)phenyl]methanone		0												
WXVL004____AK5977____YV0156	NC1(CNC(=O)Nc2ccc([N+](=O)[O-])cc2Cl)CC1	171678750	OTAMQGYHNREMPB-UHFFFAOYSA-N	1-[(1-aminocyclopropyl)methyl]-3-(2-chloro-4-nitrophenyl)urea		0												
WXVL004____AK0954____YV0156	NCCN(CCO)C(=O)Nc1ccc([N+](=O)[O-])cc1Cl	171678756	CASCMBVZUHJVSE-UHFFFAOYSA-N	1-(2-aminoethyl)-3-(2-chloro-4-nitrophenyl)-1-(2-hydroxyethyl)urea		0												
WXCD00609512_SC0278_SF026	Cc1occ(C(F)(F)F)c1C(=O)Nc1cnn(C2CCN(C(=O)[C@@H](N)CN)CC2)c1	171686248	OCPWZUUIWDYBQX-AWEZNQCLSA-N	N-[1-[1-[(2S)-2,3-diaminopropanoyl]piperidin-4-yl]pyrazol-4-yl]-2-methyl-4-(trifluoromethyl)furan-3-carboxamide		0												
WXVL_AK4025HU0161	N#Cc1ccc(CS(=O)(=O)Nc2ccc(CN)c(C(F)(F)F)c2)cc1	171697791	HLBUCTVZAGNDFF-UHFFFAOYSA-N	N-[4-(aminomethyl)-3-(trifluoromethyl)phenyl]-1-(4-cyanophenyl)methanesulfonamide		0												
WXCD00609512_SC0100_SF026	Cc1nocc1C(=O)Nc1cnn(C2CCN(C(=O)[C@@H](N)CN)CC2)c1	171686325	QKGIPWQPPWGTFI-AWEZNQCLSA-N	N-[1-[1-[(2S)-2,3-diaminopropanoyl]piperidin-4-yl]pyrazol-4-yl]-3-methyl-1,2-oxazole-4-carboxamide		0												
WXVL001____AK0931____SA0263	NCCc1ccc(NC(=O)CCc2nc(-c3ccccc3)c(-c3ccccc3)o2)cc1	171679466	KXJRMTZCQRCMKS-UHFFFAOYSA-N	N-[4-(2-aminoethyl)phenyl]-3-(4,5-diphenyl-1,3-oxazol-2-yl)propanamide		0												
WXVL_AK0951SD0793	NCc1c(F)cccc1NC(=O)c1ccc(OCCN2CCCCC2)cc1	171673609	YWFGMDGXUOFKAQ-UHFFFAOYSA-N	N-[2-(aminomethyl)-3-fluorophenyl]-4-(2-piperidin-1-ylethoxy)benzamide		0												
WXVL001____AK1165____SD0413	CC(C)N(CCN)C(=O)c1ccc(C(F)(F)F)cc1[N+](=O)[O-]	171678726	UFKABNBVBNRVIW-UHFFFAOYSA-N	N-(2-aminoethyl)-2-nitro-N-propan-2-yl-4-(trifluoromethyl)benzamide		0												
WXVL_AK1493SC1481	NCCCCNC(=O)c1ccc(-c2ccc(OC(F)(F)F)cc2)o1	171675508	NJOPDWHRWGTBGO-UHFFFAOYSA-N	N-(4-aminobutyl)-5-[4-(trifluoromethoxy)phenyl]furan-2-carboxamide		0												
WXCD00111673_SC0128_SF026	COc1ncc(C(=O)NC[C@@]23CCC[C@H]2CN(C(=O)[C@@H](N)CN)C3)cc1C	171686244	ZYDNNEIUXIJWEL-YZVOILCLSA-N	N-[[(3aR,6aR)-2-[(2S)-2,3-diaminopropanoyl]-1,3,4,5,6,6a-hexahydrocyclopenta[c]pyrrol-3a-yl]methyl]-6-methoxy-5-methylpyridine-3-carboxamide		0												
WXVL_AK0590SC0762	COc1ccc2cc(-c3cc(C(=O)NC[C@H](O)CN)[nH]n3)ccc2c1	171688765	OAQVUCQRKPUJSD-CQSZACIVSA-N	N-[(2R)-3-amino-2-hydroxypropyl]-3-(6-methoxynaphthalen-2-yl)-1H-pyrazole-5-carboxamide		0												
WXVL_AK4182SD0926	CN(CCN)CCNC(=O)c1cc(-c2ccc(C(F)(F)F)cc2)ccc1F	171686293	CRRYUCIOKDJYHF-UHFFFAOYSA-N	N-[2-[2-aminoethyl(methyl)amino]ethyl]-2-fluoro-5-[4-(trifluoromethyl)phenyl]benzamide		0												
WXVL_AK4520SC0758	NCCc1cccc(NC(=O)c2cc(-c3ccc([N+](=O)[O-])cc3)n[nH]2)c1	171675528	MPFFZDXCALKJKA-UHFFFAOYSA-N	N-[3-(2-aminoethyl)phenyl]-3-(4-nitrophenyl)-1H-pyrazole-5-carboxamide		0												
WXCD00611741_AN3044_AC0926	CC[C@@H](C)[C@H](N)C(=O)N[C@]12CC[C@@](C(=O)N(C)C[C@@H](O)c3ccccc3)(CC1)CC2	171688799	YSLFFVKQRIGHTH-HKUYPMAKSA-N	4-[[(2S,3R)-2-amino-3-methylpentanoyl]amino]-N-[(2S)-2-hydroxy-2-phenylethyl]-N-methylbicyclo[2.2.2]octane-1-carboxamide		0												
WXVL003____AK0954____HU0337	NCCN(CCO)S(=O)(=O)c1ccc([N+](=O)[O-])cc1Cl	171678740	ABIUUSNZYJXHQK-UHFFFAOYSA-N	N-(2-aminoethyl)-2-chloro-N-(2-hydroxyethyl)-4-nitrobenzenesulfonamide		0												
WXVL_AK4182SC1480	CN(CCN)CCNC(=O)c1cccc(-c2ccc(OC(F)(F)F)cc2)n1	171675509	YCGDEDKHSNJTSA-UHFFFAOYSA-N	N-[2-[2-aminoethyl(methyl)amino]ethyl]-6-[4-(trifluoromethoxy)phenyl]pyridine-2-carboxamide		0												
WXVL003____AK1165____HU0337	CC(C)N(CCN)S(=O)(=O)c1ccc([N+](=O)[O-])cc1Cl	171678709	QSQIXMVFDCVNHJ-UHFFFAOYSA-N	N-(2-aminoethyl)-2-chloro-4-nitro-N-propan-2-ylbenzenesulfonamide		0												
WXVL001____AK3548____SA0263	C[C@H](N)c1cccc(NC(=O)CCc2nc(-c3ccccc3)c(-c3ccccc3)o2)c1	171679555	YLMZVCLJGRNIOC-SFHVURJKSA-N	N-[3-[(1S)-1-aminoethyl]phenyl]-3-(4,5-diphenyl-1,3-oxazol-2-yl)propanamide		0												
WXVL_AK1773SC0750	NCCOCCNC(=O)c1csc(-c2cc(Cl)cc(Cl)c2)n1	171675507	FGRDBUFHGVSHPL-UHFFFAOYSA-N	N-[2-(2-aminoethoxy)ethyl]-2-(3,5-dichlorophenyl)-1,3-thiazole-4-carboxamide		0												
WXVL001____AK1148____SD0101	COc1ccc(C(=O)N2CCC(N)C2)c(C)c1	112708544	FIGYTQKIWHXSIE-UHFFFAOYSA-N	(3-aminopyrrolidin-1-yl)-(4-methoxy-2-methylphenyl)methanone		0												
WXVL001____AK5977____SD0101	COc1ccc(C(=O)NCC2(N)CC2)c(C)c1	171678633	AZUCFNHNIXYRGN-UHFFFAOYSA-N	N-[(1-aminocyclopropyl)methyl]-4-methoxy-2-methylbenzamide		0												
WXVL012____AK3723____TA0757	CC(Cc1ccc(Cl)cc1Cl)NC1CC(N)C1	171686307	WTNQLEKRSORBKL-UHFFFAOYSA-N	1-N-[1-(2,4-dichlorophenyl)propan-2-yl]cyclobutane-1,3-diamine		0												
WXVL001____AK1291____SD0101	COc1ccc(C(=O)N2CC(N)C2)c(C)c1	171678650	JQCNZMPUYVLCGX-UHFFFAOYSA-N	(3-aminoazetidin-1-yl)-(4-methoxy-2-methylphenyl)methanone		0												
WXVL001____AK5588____SD0101	COc1ccc(C(=O)N2CC(C)(N)C2)c(C)c1	171678706	RVKCBSQFGUXZSX-UHFFFAOYSA-N	(3-amino-3-methylazetidin-1-yl)-(4-methoxy-2-methylphenyl)methanone		0												
WXVL006____AK5588____YL0064	CC1(N)CN(C(=S)Nc2ccc([N+](=O)[O-])cc2Cl)C1	171678748	DTSDOUNHYODTSM-UHFFFAOYSA-N	3-amino-N-(2-chloro-4-nitrophenyl)-3-methylazetidine-1-carbothioamide		0												
WXCD00180037_AC0736_SC00118	Cc1onc(-c2ccncn2)c1C(=O)N1CCC(OC2CCN(C(=O)CN)CC2)CC1	171679089	RUOAKGNLIAHLIS-UHFFFAOYSA-N	2-amino-1-[4-[1-(5-methyl-3-pyrimidin-4-yl-1,2-oxazole-4-carbonyl)piperidin-4-yl]oxypiperidin-1-yl]ethanone		0												
WXCD00120663_SC00118_SF026	Cc1onc(-c2ccncn2)c1C(=O)N1CC2CCCC(C1)N2C(=O)[C@@H](N)CN	171686246	SITLLJCOPNHCHV-RUXDESIVSA-N	(2S)-2,3-diamino-1-[3-(5-methyl-3-pyrimidin-4-yl-1,2-oxazole-4-carbonyl)-3,9-diazabicyclo[3.3.1]nonan-9-yl]propan-1-one		0												
WXCD00120470_SB2286_AC0736	NCC(=O)N[C@H]1C[C@@H]2C[C@@H]1CN2C(=O)CCc1c[nH]c2ncccc12	171686159	NXMLGUVKWQTONW-IPYPFGDCSA-N	2-amino-N-[(1S,4R,5S)-2-[3-(1H-pyrrolo[2,3-b]pyridin-3-yl)propanoyl]-2-azabicyclo[2.2.1]heptan-5-yl]acetamide		0												
WXCD00161511_AG00052_SF026	CC1(C)C=Cc2cc(NC(=O)c3csc([C@H]4CCCN4C(=O)[C@@H](N)CN)n3)ccc2O1					0												
WXVL_AK4182SC1405	CN(CCN)CCNC(=O)c1cnn(-c2nc3cc(Cl)c(OC(F)(F)F)cc3[nH]2)c1	171675525	XJLKBMVOLOUGKA-UHFFFAOYSA-N	N-[2-[2-aminoethyl(methyl)amino]ethyl]-1-[6-chloro-5-(trifluoromethoxy)-1H-benzimidazol-2-yl]pyrazole-4-carboxamide		0												
WXVL_AK1773SC1405	NCCOCCNC(=O)c1cnn(-c2nc3cc(OC(F)(F)F)c(Cl)cc3[nH]2)c1	171686299	OIXXHIKEXZYRPA-UHFFFAOYSA-N	N-[2-(2-aminoethoxy)ethyl]-1-[6-chloro-5-(trifluoromethoxy)-1H-benzimidazol-2-yl]pyrazole-4-carboxamide		0												
WXVL_AK4520SC2105	NCCc1cccc(NC(=O)c2nn(-c3ccccc3)cc2[N+](=O)[O-])c1	171675604	ZUWREHQIIXNDDF-UHFFFAOYSA-N	N-[3-(2-aminoethyl)phenyl]-4-nitro-1-phenylpyrazole-3-carboxamide		0												
WXVL_AK0590SC1292	NC[C@@H](O)CNC(=O)c1ccc(-c2ccc([N+](=O)[O-])cc2)o1	171688764	RDMVKYIETGMPQQ-LLVKDONJSA-N	N-[(2R)-3-amino-2-hydroxypropyl]-5-(4-nitrophenyl)furan-2-carboxamide		0												
WXCD00170041_SC00091_SF026	NC[C@H](N)C(=O)N1CCC(N2CCC(NC(=O)c3cc(-c4ccco4)no3)CC2)CC1	171686333	KNIATSJROHADFH-INIZCTEOSA-N	N-[1-[1-[(2S)-2,3-diaminopropanoyl]piperidin-4-yl]piperidin-4-yl]-3-(furan-2-yl)-1,2-oxazole-5-carboxamide		0												
WXVL100____AM0267____AC0736____WXCD00130263	COc1ccc(N(C)C(=O)c2ncn3cc(NC(=O)CN)ccc23)cc1					0												
WXCD00100603_SF026_SE1630	NC[C@@H](N)C(=O)N1CCN(C(=O)c2ccc3[nH]ncc3c2)CC12CC2	171688957	DDEQRBJQBDLYKV-CYBMUJFWSA-N	(2R)-2,3-diamino-1-[7-(1H-indazole-5-carbonyl)-4,7-diazaspiro[2.5]octan-4-yl]propan-1-one		0												
WXVL_AK4182SE0353	CN(CCN)CCNC(=O)c1cc(-c2ccc(Br)cc2)nc2ccccc12	171675524	UUIMLTIQVWDBQP-UHFFFAOYSA-N	N-[2-[2-aminoethyl(methyl)amino]ethyl]-2-(4-bromophenyl)quinoline-4-carboxamide		0												
WXVL_AK4520SC0762	COc1ccc2cc(-c3cc(C(=O)Nc4cccc(CCN)c4)n[nH]3)ccc2c1	171686297	POEHGILITRSCFX-UHFFFAOYSA-N	N-[3-(2-aminoethyl)phenyl]-3-(6-methoxynaphthalen-2-yl)-1H-pyrazole-5-carboxamide		0												
WXCD00100583_AC0736_SC0125	NCC(=O)NC1CC12CCN(C(=O)c1cc3n(n1)CCNC3=O)CC2	171673733	ZJXSOVSAJXABIE-UHFFFAOYSA-N	2-amino-N-[6-(4-oxo-6,7-dihydro-5H-pyrazolo[1,5-a]pyrazine-2-carbonyl)-6-azaspiro[2.5]octan-2-yl]acetamide		0												
WXVL_AK1773SC0852	NCCOCCNC(=O)c1csc(-c2ccc(Br)cc2)n1	171675605	LKERATHBPSBTNT-UHFFFAOYSA-N	N-[2-(2-aminoethoxy)ethyl]-2-(4-bromophenyl)-1,3-thiazole-4-carboxamide		0												
WXVL_AK4182SC0421	Cc1nc(-c2ccc(C(F)(F)F)cc2)sc1C(=O)NCCN(C)CCN	171675588	ANLKHOOPOFSTAT-UHFFFAOYSA-N	N-[2-[2-aminoethyl(methyl)amino]ethyl]-4-methyl-2-[4-(trifluoromethyl)phenyl]-1,3-thiazole-5-carboxamide		0												
WXVL_AK3950SC0687	NC[C@H]1COc2ccccc2N1C(=O)c1nc(Br)cs1	171673330	YXDNFBIAGLMWLH-QMMMGPOBSA-N	[(3S)-3-(aminomethyl)-2,3-dihydro-1,4-benzoxazin-4-yl]-(4-bromo-1,3-thiazol-2-yl)methanone		0												
WXVL_AK3950SC0782	NC[C@H]1COc2ccccc2N1C(=O)c1cccc([N+](=O)[O-])n1	171673328	GIZFSVDGYKCAPK-JTQLQIEISA-N	[(3S)-3-(aminomethyl)-2,3-dihydro-1,4-benzoxazin-4-yl]-(6-nitro-2-pyridinyl)methanone		0												
WXVL_AK4182SC0202	CN(CCN)CCNC(=O)c1ccc(-c2ccc(Cl)cc2)o1	171675512	OWMYFEPXKXHGFZ-UHFFFAOYSA-N	N-[2-[2-aminoethyl(methyl)amino]ethyl]-5-(4-chlorophenyl)furan-2-carboxamide		0												
WXCD00120470_AC0736_SC00065	NCC(=O)N1C[C@@H]2C[C@@H]1C[C@@H]2NC(=O)c1cc(Cl)nc2[nH]ncc12	171673735	IAGJIAYRPSBCPA-RNSXUZJQSA-N	N-[(1R,4S,5S)-2-(2-aminoacetyl)-2-azabicyclo[2.2.1]heptan-5-yl]-6-chloro-1H-pyrazolo[5,4-b]pyridine-4-carboxamide		0												
WXVL001____AK1291____SD0133	NC1CN(C(=O)c2cccc(C(F)(F)F)c2Cl)C1	171678635	IOPCKVGLAFRKLL-UHFFFAOYSA-N	(3-aminoazetidin-1-yl)-[2-chloro-3-(trifluoromethyl)phenyl]methanone		0												
WXVL006____AK5977____YL0064	NCC1(NC(=S)Nc2ccc([N+](=O)[O-])cc2Cl)CC1	171678702	KSBBZIKEFHDECW-UHFFFAOYSA-N	1-[1-(aminomethyl)cyclopropyl]-3-(2-chloro-4-nitrophenyl)thiourea		0												
WXVL_AG1850SB5824	CCOC(=O)Nc1ccc(NC(=O)C2CC(CN)C2)cc1	171678848	RWTZRHUKUPVVSA-UHFFFAOYSA-N	ethyl N-[4-[[3-(aminomethyl)cyclobutanecarbonyl]amino]phenyl]carbamate		0												
WXVL001____AK0951____SA0263	NCc1c(F)cccc1NC(=O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1	171679465	DKWJCTRZSRXDHT-UHFFFAOYSA-N	N-[2-(aminomethyl)-3-fluorophenyl]-3-(4,5-diphenyl-1,3-oxazol-2-yl)propanamide		0												
WXVL_AK0931SC0436	NCCc1ccc(NC(=O)c2nc(-c3ccccc3)oc2C(F)(F)F)cc1	171674301	RLQDVYFLWNNTGE-UHFFFAOYSA-N	N-[4-(2-aminoethyl)phenyl]-2-phenyl-5-(trifluoromethyl)-1,3-oxazole-4-carboxamide		0												
WXVL001____AK1291____SD0272	NC1CN(C(=O)c2ccc(Cl)cc2C(F)(F)F)C1	171678616	NXRABMVOLCQLAB-UHFFFAOYSA-N	(3-aminoazetidin-1-yl)-[4-chloro-2-(trifluoromethyl)phenyl]methanone		0												
WXVL_AK1075LQ2346	CC(C)N(CCCN)c1ccc2cc[nH]c2n1	171678871	PAJIVFNQECWVPZ-UHFFFAOYSA-N	N'-propan-2-yl-N'-(1H-pyrrolo[2,3-b]pyridin-6-yl)propane-1,3-diamine		0												
WXCD00120258_AG0130_AC0748	CC(C)c1ccccc1NC(=O)C1C2CCCC1CN(C(=O)[C@@H](N)CCC(N)=O)C2	171680706	PPPSPCUADMBVRE-IWNZYRNGSA-N	3-[(2S)-2,5-diamino-5-oxopentanoyl]-N-(2-propan-2-ylphenyl)-3-azabicyclo[3.3.1]nonane-9-carboxamide		0												
WXVL003____AK5977____HU0463	NC1(CNS(=O)(=O)c2ccc(C(F)(F)F)cc2[N+](=O)[O-])CC1	171678629	QSCMFJITMRSNNH-UHFFFAOYSA-N	N-[(1-aminocyclopropyl)methyl]-2-nitro-4-(trifluoromethyl)benzenesulfonamide		0												
WXVL_BT0979LQ3926	NCCc1ccccc1-c1ccc2nn[nH]c2c1	171678859	HZMRNEBAXWQRJD-UHFFFAOYSA-N	2-[2-(2H-benzotriazol-5-yl)phenyl]ethanamine		0												
WXVL004____AK0954____YV0120	COc1ccc(NC(=O)N(CCN)CCO)c(OC)c1	171678736	DKMYRMNMGUHALU-UHFFFAOYSA-N	1-(2-aminoethyl)-3-(2,4-dimethoxyphenyl)-1-(2-hydroxyethyl)urea		0												
WXCD00102826_SD0410_SF044	N[C@@H](Cc1cccnc1)C(=O)N1CC2(CCCC2NC(=O)c2cc(I)ccc2Cl)C1	171680099	QZXLJJGQZCOPMI-OYKVQYDMSA-N	N-[2-[(2S)-2-amino-3-pyridin-3-ylpropanoyl]-2-azaspiro[3.4]octan-5-yl]-2-chloro-5-iodobenzamide		0												
WXVL013A____AK0954____LP0804	CSc1ncc(C#N)c(N(CCN)CCO)n1	171674107	YAYNBPVECZNLNO-UHFFFAOYSA-N	4-[2-aminoethyl(2-hydroxyethyl)amino]-2-methylsulfanylpyrimidine-5-carbonitrile		0												
WXVL_AK1773SC1292	NCCOCCNC(=O)c1ccc(-c2ccc([N+](=O)[O-])cc2)o1	171675603	GZIYTSCDXZRSHW-UHFFFAOYSA-N	N-[2-(2-aminoethoxy)ethyl]-5-(4-nitrophenyl)furan-2-carboxamide		0												
WXVL_AK1273SB1634	Cc1cccc(C[C@H](NC(=O)OCC2c3ccccc3-c3ccccc32)C(=O)Nc2cccc(CN)c2)c1	171675775	UWWQTGWQISQPNR-PMERELPUSA-N	9H-fluoren-9-ylmethyl N-[(2S)-1-[3-(aminomethyl)anilino]-3-(3-methylphenyl)-1-oxopropan-2-yl]carbamate		0												
WXCD00610322_AK8027_SB4237	COc1ccc(CC(=O)N2CCc3ccc(CC(=O)Nc4nc5c(s4)C[C@@H](N)CC5)cc3C2)c(Br)c1	171677363	JODUGGBSMCGRQS-FQEVSTJZSA-N	N-[(6S)-6-amino-4,5,6,7-tetrahydro-1,3-benzothiazol-2-yl]-2-[2-[2-(2-bromo-4-methoxyphenyl)acetyl]-3,4-dihydro-1H-isoquinolin-7-yl]acetamide		0												
WXVL_BT3599LQ4634	CCOC(=O)c1cccc(-c2ccc(C[C@H](N)C(=O)O)cc2)c1C	171678585	AAEBZLCPROQIQX-KRWDZBQOSA-N	(2S)-2-amino-3-[4-(3-ethoxycarbonyl-2-methylphenyl)phenyl]propanoic acid		0												
WXCD00612173_AK00399_SA00096	CC(C)(NC(=O)c1ccc(Cl)s1)C(=O)N1CCc2cccc(C(=O)Nc3ccc(C(N)CCO)cc3)c2C1	171678036	HPHTXZJLDYNIBP-UHFFFAOYSA-N	N-[4-(1-amino-3-hydroxypropyl)phenyl]-2-[2-[(5-chlorothiophene-2-carbonyl)amino]-2-methylpropanoyl]-3,4-dihydro-1H-isoquinoline-8-carboxamide		0												
WXVL001____AK0767____SD0101	COc1ccc(C(=O)NCC(C)(C)N)c(C)c1	171678617	YTLDGYZDXMNUSV-UHFFFAOYSA-N	N-(2-amino-2-methylpropyl)-4-methoxy-2-methylbenzamide		0												
WXVL001____AK4218____SD0413	CC(CN)CNC(=O)c1ccc(C(F)(F)F)cc1[N+](=O)[O-]	171678622	AUNAFYFZNQZLBZ-UHFFFAOYSA-N	N-(3-amino-2-methylpropyl)-2-nitro-4-(trifluoromethyl)benzamide		0												
WXVL001____AK6646____SD1214	Cc1cc(C(F)(F)F)ccc1C(=O)NC1CCCC1N	171678643	NPBOCCIZFWQROI-UHFFFAOYSA-N	N-(2-aminocyclopentyl)-2-methyl-4-(trifluoromethyl)benzamide		0												
WXCD00116126_AG0027_AC2348	Cc1ccccc1NC(=O)c1ccc2c(c1)C1CN(C(=O)CCC(N)C(N)=O)CC1NC2=O	171680826	BCSACBXRGUHFDI-UHFFFAOYSA-N	2-(4,5-diamino-5-oxopentanoyl)-N-(2-methylphenyl)-5-oxo-3,3a,4,9b-tetrahydro-1H-pyrrolo[3,4-c]isoquinoline-8-carboxamide		0												
WXCD00100322_AK8027_SA0654	N[C@@H]1CCc2nc(NC(=O)CC3CC4(C3)CN(C(=O)[C@H]3CN(Cc5ccccn5)C[C@@H]3c3ccccc3)C4)sc2C1	171678029	PLTYLSMTPYTHDE-ARMFNRFLSA-N	N-[(6R)-6-amino-4,5,6,7-tetrahydro-1,3-benzothiazol-2-yl]-2-[2-[(3R,4S)-4-phenyl-1-(pyridin-2-ylmethyl)pyrrolidine-3-carbonyl]-2-azaspiro[3.3]heptan-6-yl]acetamide		0												
WXVL001____AK0767____SD0413	CC(C)(N)CNC(=O)c1ccc(C(F)(F)F)cc1[N+](=O)[O-]	119629609	GRGZWVCDSAKLOS-UHFFFAOYSA-N	N-(2-amino-2-methylpropyl)-2-nitro-4-(trifluoromethyl)benzamide		0												
WXVL003____AK0954____HU0189	NCCN(CCO)S(=O)(=O)c1ccc(C(F)(F)F)cc1Cl	171678734	YDFQGDWTJNKGKC-UHFFFAOYSA-N	N-(2-aminoethyl)-2-chloro-N-(2-hydroxyethyl)-4-(trifluoromethyl)benzenesulfonamide		0												
WXVL_BT0970LQ1300	NCc1ccc(-c2cnc3nccnc3c2)cc1	171680007	XWQMQQGNESOSHR-UHFFFAOYSA-N	(4-pyrido[2,3-b]pyrazin-7-ylphenyl)methanamine		0												
WXCD00143571_AK00170_SB1118	CN1CCO[C@H]([C@H](N)C(=O)[C@@H]2Cc3nccnc3CN2C(=O)[C@H]2CCCN2C(=O)OC(C)(C)C)C1	171680941	HRCNXEIRPKKQSO-FYQPLNBISA-N	tert-butyl (2R)-2-[(7S)-7-[(2S)-2-amino-2-[(2S)-4-methylmorpholin-2-yl]acetyl]-7,8-dihydro-5H-pyrido[3,4-b]pyrazine-6-carbonyl]pyrrolidine-1-carboxylate		0												
WXCD00100603_SE1753_AC0736	NCC(=O)N1CCN(C(=O)c2ccnc3[nH]ccc23)C2(CC2)C1	171686167	MWPPTLORJJYWGP-UHFFFAOYSA-N	2-amino-1-[4-(1H-pyrrolo[2,3-b]pyridine-4-carbonyl)-4,7-diazaspiro[2.5]octan-7-yl]ethanone		0												
WXVL_AK2852YV0147	Cc1ccc2c(c1)C(N)CCCN2C(=O)Nc1ccccc1-c1ccccc1	171677205	DTLWDNLGBNTJJE-UHFFFAOYSA-N	5-amino-7-methyl-N-(2-phenylphenyl)-2,3,4,5-tetrahydro-1-benzazepine-1-carboxamide		0												
WXCD00609512_SC0082_SF026	Cn1cc(C(=O)Nc2cnn(C3CCN(C(=O)[C@@H](N)CN)CC3)c2)cn1	171686327	VDWLSJTWFKHCFV-AWEZNQCLSA-N	N-[1-[1-[(2S)-2,3-diaminopropanoyl]piperidin-4-yl]pyrazol-4-yl]-1-methylpyrazole-4-carboxamide		0												
WXCD00100603_SC00065_AC0736	NCC(=O)N1CCN(C(=O)c2cc(Cl)nc3[nH]ncc23)C2(CC2)C1	171673741	MVTSADZUFFHBAP-UHFFFAOYSA-N	2-amino-1-[4-(6-chloro-1H-pyrazolo[5,4-b]pyridine-4-carbonyl)-4,7-diazaspiro[2.5]octan-7-yl]ethanone		0												
WXVL_AK1773SD0926	NCCOCCNC(=O)c1cc(-c2ccc(C(F)(F)F)cc2)ccc1F	171675516	HGNOOZFMYJOKGV-UHFFFAOYSA-N	N-[2-(2-aminoethoxy)ethyl]-2-fluoro-5-[4-(trifluoromethyl)phenyl]benzamide		0												
