Label	InputSMILES	CID	InChIKey	IUPACName	ResolveError	MentionCount	SourceType	Database	Query	MatchMode	Confidence	Title	Year	ReferenceID	URL	AuthorsOrAssignee	JournalOrPublication	Snippet
WX100029_A536	O=C(CC(F)(F)F)N1CCC2(CCCNC2)CC1	97370758	UBMCTQJSTGJPFO-UHFFFAOYSA-N	1-(2,9-diazaspiro[5.5]undecan-9-yl)-3,3,3-trifluoropropan-1-one		0												
WX110008_A570	CC(C)CNC(=O)N1C[C@H]2CCN[C@H]2C1	97377198	FWSAFPXGFQCQFK-ZJUUUORDSA-N	(3aR,6aR)-N-(2-methylpropyl)-2,3,3a,4,6,6a-hexahydro-1H-pyrrolo[2,3-c]pyrrole-5-carboxamide		0												
WUXI_WX101534_Y17A500	CCS(=O)(=O)N[C@H]1CCO[C@]2(CCNC2)C1	97482480	HUROXUTVPADEOE-VHSXEESVSA-N	N-[(5R,9S)-6-oxa-2-azaspiro[4.5]decan-9-yl]ethanesulfonamide		0												
WUXI_WX111725_Y53A500	O=C(C[C@@H]1C[C@H]2CNC[C@H]2O1)N1CCC1	97482652	SGAAGMWFRIRQDI-LPEHRKFASA-N	2-[(2S,3aS,6aS)-3,3a,4,5,6,6a-hexahydro-2H-furo[2,3-c]pyrrol-2-yl]-1-(azetidin-1-yl)ethanone		0												
WUXI_WX140514_Y11A135	Fc1cccc(CNCC2OCCc3cn(CC4CCOCC4)nc32)c1	118744919	YGBDOSFYUXWVLG-UHFFFAOYSA-N	N-[(3-fluorophenyl)methyl]-1-[2-(oxan-4-ylmethyl)-5,7-dihydro-4H-pyrano[3,4-c]pyrazol-7-yl]methanamine		0												
WX110008_A130	O=C(Nc1ccccc1F)N1C[C@H]2CCN[C@H]2C1	97377169	BCCQYYFPVZTUPC-SKDRFNHKSA-N	(3aR,6aR)-N-(2-fluorophenyl)-2,3,3a,4,6,6a-hexahydro-1H-pyrrolo[2,3-c]pyrrole-5-carboxamide		0												
WX100036_Y28	O=C1CCC2(CCCNCC2)N1Cc1ccccc1	121229548	MIQXSWKBLISGSO-UHFFFAOYSA-N	1-benzyl-1,9-diazaspiro[4.6]undecan-2-one		0												
WX190104_X04Y03	CCN1C(=O)CC(c2ccncc2)C12CCNCC2	131639225	QMFIVPMMZGWFPH-UHFFFAOYSA-N	1-ethyl-4-pyridin-4-yl-1,8-diazaspiro[4.5]decan-2-one		0												
WUXI_WX110681_Y05A500	O=C(N1CCCC1)[C@@]12CCO[C@@H]1CCNC2	97387260	MZTIZRRUSVNBPL-ZYHUDNBSSA-N	[(3aR,7aR)-3,4,5,6,7,7a-hexahydro-2H-furo[3,2-c]pyridin-3a-yl]-pyrrolidin-1-ylmethanone		0												
WX190026_Y30A022	c1cc(CNCC2Cn3nnc(-c4ccncc4)c3CO2)ccn1	131661158	SHSORRSDLNPYIK-UHFFFAOYSA-N	1-(3-pyridin-4-yl-6,7-dihydro-4H-triazolo[5,1-c][1,4]oxazin-6-yl)-N-(pyridin-4-ylmethyl)methanamine		0												
WX110012_Y13	CC(=O)N1C[C@H]2CCCN[C@H]2C1	10866741	SQSQXLWKABIKHW-BDAKNGLRSA-N	1-[(4aR,7aR)-1,2,3,4,4a,5,7,7a-octahydropyrrolo[3,4-b]pyridin-6-yl]ethanone		0												
WUXI_WX110005_Y06Z100	c1ccc(CN2C[C@H]3CNC[C@H]3C2)nc1	96640188	NJEDZLFHTZHPLT-PHIMTYICSA-N	(3aS,6aR)-5-(pyridin-2-ylmethyl)-2,3,3a,4,6,6a-hexahydro-1H-pyrrolo[3,4-c]pyrrole		0												
WUXI_WX101471_X14Y01A500	COCC1CC2(CCNCC2)CN1S(C)(=O)=O	131647439	NDBPKTKSORNJOX-UHFFFAOYSA-N	3-(methoxymethyl)-2-methylsulfonyl-2,8-diazaspiro[4.5]decane		0												
WX110021_Y15	O=C1CO[C@@H]2CNC[C@H]2N1Cc1ccncc1	97508863	FTLMBYQQZHOANQ-GHMZBOCLSA-N	(4aR,7aR)-4-(pyridin-4-ylmethyl)-5,6,7,7a-tetrahydro-4aH-pyrrolo[3,4-b][1,4]oxazin-3-one		0												
WX140089_Y01	CN(C)Cc1nnc2n1CCCNC2	97415749	KPCWAGDCBZEWAN-UHFFFAOYSA-N	N,N-dimethyl-1-(6,7,8,9-tetrahydro-5H-[1,2,4]triazolo[4,3-a][1,4]diazepin-3-yl)methanamine		0												
WX140263_Y06A002	COCCn1c2c(ccc1=O)CC(NCc1cccs1)CC2	131650652	TVBUZKMAPJIKOT-UHFFFAOYSA-N	1-(2-methoxyethyl)-6-(thiophen-2-ylmethylamino)-5,6,7,8-tetrahydroquinolin-2-one		0												
WX100071_A570	CC(C)CNC(=O)N1CCOC2(CCNCC2)C1	97396375	OVLNGKZBPMEOHV-UHFFFAOYSA-N	N-(2-methylpropyl)-1-oxa-4,9-diazaspiro[5.5]undecane-4-carboxamide		0												
WX110023_A075	O=C(c1ccc[nH]1)N1CCO[C@@H]2CNC[C@@H]21	97377550	SCVUUXPFQYCYST-VHSXEESVSA-N	[(4aS,7aR)-3,4a,5,6,7,7a-hexahydro-2H-pyrrolo[3,4-b][1,4]oxazin-4-yl]-(1H-pyrrol-2-yl)methanone		0												
WUXI_WX140514_Y11A511	c1c2c(nn1CC1CCOCC1)C(CNCC1CCCCC1)OCC2	131659621	PBPNWMYQNGNNAF-UHFFFAOYSA-N	1-cyclohexyl-N-[[2-(oxan-4-ylmethyl)-5,7-dihydro-4H-pyrano[3,4-c]pyrazol-7-yl]methyl]methanamine		0												
WX110023_A540	COCCC(=O)N1CCO[C@@H]2CNC[C@@H]21	97377561	BNPVUTDMMZPGSO-DTWKUNHWSA-N	1-[(4aS,7aR)-3,4a,5,6,7,7a-hexahydro-2H-pyrrolo[3,4-b][1,4]oxazin-4-yl]-3-methoxypropan-1-one		0												
WX190026_Y00A001	c1coc(CNCC2Cn3nncc3CO2)c1	118740711	MPUDHGXRWDPTEJ-UHFFFAOYSA-N	1-(6,7-dihydro-4H-triazolo[5,1-c][1,4]oxazin-6-yl)-N-(furan-2-ylmethyl)methanamine		0												
WX120048_Y01	CC(C)CN1C2CNCC1COC2	121229736	BKUQYVGFHAQFHU-UHFFFAOYSA-N	9-(2-methylpropyl)-3-oxa-7,9-diazabicyclo[3.3.1]nonane		0												
WX120061_A517	C1CC(CN2C[C@@H]3C[C@H]2CN3)CCO1	97381191	CUTXHXZTFVHTKP-QWRGUYRKSA-N	(1S,4S)-2-(oxan-4-ylmethyl)-2,5-diazabicyclo[2.2.1]heptane		0												
WUXI_WX140485_Y01A018	Cn1ncc2c1COCC2CNCc1ccc2c(c1)OCO2	131646347	FKSIIVPPOCYTDF-UHFFFAOYSA-N	N-(1,3-benzodioxol-5-ylmethyl)-1-(1-methyl-5,7-dihydro-4H-pyrano[4,3-d]pyrazol-4-yl)methanamine		0												
WUXI_WX190683_X07Y03A500	COc1ccc(C[C@H]2CNCC[C@H]2OCC2CC2)cc1	97474967	IYBHNONYNBCVCZ-DOTOQJQBSA-N	(3S,4R)-4-(cyclopropylmethoxy)-3-[(4-methoxyphenyl)methyl]piperidine		0												
WX110009_A143	Cc1cc(CN2CC[C@H]3CNC[C@H]32)oc1C	97377206	SCGVGVAVQUFBJD-WCQYABFASA-N	(3aS,6aS)-1-[(4,5-dimethylfuran-2-yl)methyl]-3,3a,4,5,6,6a-hexahydro-2H-pyrrolo[2,3-c]pyrrole		0												
WX110005_A538	CN(C)CC(=O)N1C[C@H]2CNC[C@H]2C1	97376816	JSIWNOUMIKJAHH-DTORHVGOSA-N	1-[(3aR,6aS)-2,3,3a,4,6,6a-hexahydro-1H-pyrrolo[3,4-c]pyrrol-5-yl]-2-(dimethylamino)ethanone		0												
WX110548_A520	CN(C)C(=O)CN1C[C@@H]2CCNC[C@@H]21	97379412	OJIBYZQDEMHOMV-IUCAKERBSA-N	2-[(1R,6S)-3,8-diazabicyclo[4.2.0]octan-8-yl]-N,N-dimethylacetamide		0												
WX110008_A075	O=C(c1ccc[nH]1)N1C[C@H]2CCN[C@H]2C1	97377162	DISGUVHQUHFIPE-SCZZXKLOSA-N	[(3aR,6aR)-2,3,3a,4,6,6a-hexahydro-1H-pyrrolo[2,3-c]pyrrol-5-yl]-(1H-pyrrol-2-yl)methanone		0												
WX110197_Y02	CCO[C@@H]1C[C@H]2CNCCN2C1	97511279	GYBVNHYKISYTJC-DTWKUNHWSA-N	(7R,8aS)-7-ethoxy-1,2,3,4,6,7,8,8a-octahydropyrrolo[1,2-a]pyrazine		0												
WX100125_Y01	CN1CCNC(=O)C12CCNCC2	52644104	FNMHSKGSFHEPIN-UHFFFAOYSA-N	1-methyl-1,4,9-triazaspiro[5.5]undecan-5-one		0												
WX110083_A500	FC1(F)CC[C@H]2CNC[C@H]21	96581645	AXWZHQLOPCLIMR-NTSWFWBYSA-N	(3aS,6aR)-4,4-difluoro-2,3,3a,5,6,6a-hexahydro-1H-cyclopenta[c]pyrrole		0												
WX140263_Y06A010	COCCn1c2c(ccc1=O)CC(NCc1ccc(C)s1)CC2	131657036	WDUKOSYNLTXJAM-UHFFFAOYSA-N	1-(2-methoxyethyl)-6-[(5-methylthiophen-2-yl)methylamino]-5,6,7,8-tetrahydroquinolin-2-one		0												
WX110023_A550	CN(C)C(=O)N1CCO[C@@H]2CNC[C@@H]21	97377562	YMYQWPVGJAEECE-JGVFFNPUSA-N	(4aS,7aR)-N,N-dimethyl-3,4a,5,6,7,7a-hexahydro-2H-pyrrolo[3,4-b][1,4]oxazine-4-carboxamide		0												
WX100260_Y05	CS(=O)(=O)N1CCCCC12CCNCC2	84068964	PEFNELYDAITYGH-UHFFFAOYSA-N	1-methylsulfonyl-1,9-diazaspiro[5.5]undecane		0												
WX110023_A055	O=C(Cc1ccccc1)N1CCO[C@@H]2CNC[C@@H]21	97377548	ZCYYCNHPSYRSJZ-QWHCGFSZSA-N	1-[(4aS,7aR)-3,4a,5,6,7,7a-hexahydro-2H-pyrrolo[3,4-b][1,4]oxazin-4-yl]-2-phenylethanone		0												
WX110312_Y27	Cc1cnnn1CC1CCC2NCCOC12	121229397	ZRADXOJMYDWCPT-UHFFFAOYSA-N	7-[(5-methyltriazol-1-yl)methyl]-2,3,4,4a,5,6,7,7a-octahydrocyclopenta[b][1,4]oxazine		0												
WX100134_Y03	CNC(=O)N1CCNCC2(CNC(=O)C2)C1	121229556	SPOXWYDKVBRSBC-UHFFFAOYSA-N	N-methyl-3-oxo-2,7,10-triazaspiro[4.6]undecane-7-carboxamide		0												
WX110023_A019	N#Cc1cccc(CN2CCO[C@@H]3CNC[C@@H]32)c1	97402887	LKGHYTWZIRZPOI-UONOGXRCSA-N	3-[[(4aS,7aR)-3,4a,5,6,7,7a-hexahydro-2H-pyrrolo[3,4-b][1,4]oxazin-4-yl]methyl]benzonitrile		0												
WX100012_A143	Cc1cc(CN2CCC3(CCNCC3)C2)oc1C	56717925	NUHIKOQXEAABIR-UHFFFAOYSA-N	2-[(4,5-dimethylfuran-2-yl)methyl]-2,8-diazaspiro[4.5]decane		0												
WUXI_WX110753_Y07A500	C1COC2CCNCC2(COCC2CC2)C1	131647117	DTKGAAOGOXOWRT-UHFFFAOYSA-N	4a-(cyclopropylmethoxymethyl)-2,3,4,5,6,7,8,8a-octahydropyrano[3,2-c]pyridine		0												
WUXI_WX110955_Y34A500	O=C(C[C@@H]1COC[C@H]2CNC[C@H]21)NCCc1ccncc1	97364774	FUCZBLCQKNSCBT-KFWWJZLASA-N	2-[(3aR,7S,7aS)-1,2,3,3a,4,6,7,7a-octahydropyrano[3,4-c]pyrrol-7-yl]-N-(2-pyridin-4-ylethyl)acetamide		0												
WX110008_A116	Cc1ccc(S(=O)(=O)N2C[C@@H]3CCN[C@@H]3C2)cc1	25228290	SIAWGYICLMRRPE-WCQYABFASA-N	(3aS,6aS)-5-(4-methylphenyl)sulfonyl-2,3,3a,4,6,6a-hexahydro-1H-pyrrolo[2,3-c]pyrrole		0												
WX190026_Y00A008	Cc1ccc(CNCC2Cn3nncc3CO2)o1	118740709	LLQGTDQYXPGPIB-UHFFFAOYSA-N	1-(6,7-dihydro-4H-triazolo[5,1-c][1,4]oxazin-6-yl)-N-[(5-methylfuran-2-yl)methyl]methanamine		0												
WX120061_A564	CCC(CC)CN1C[C@@H]2C[C@H]1CN2	97381195	VKYSPJDWVHWWLG-QWRGUYRKSA-N	(1S,4S)-2-(2-ethylbutyl)-2,5-diazabicyclo[2.2.1]heptane		0												
WX110026_A561	CCC(CC)C(=O)NC1[C@H]2CNC[C@@H]12	93205641	FJQIPQBCCCVSGC-ULKQDVFKSA-N	N-[(1R,5S)-3-azabicyclo[3.1.0]hexan-6-yl]-2-ethylbutanamide		0												
WX110008_A143	Cc1cc(CN2C[C@H]3CCN[C@H]3C2)oc1C	97377172	UDMWFUANDAFHCQ-YPMHNXCESA-N	(3aR,6aR)-5-[(4,5-dimethylfuran-2-yl)methyl]-2,3,3a,4,6,6a-hexahydro-1H-pyrrolo[2,3-c]pyrrole		0												
WX110023_A004	c1cc(CN2CCO[C@@H]3CNC[C@@H]32)cs1	97377545	AQUWYIRBEOEVQL-WDEREUQCSA-N	(4aS,7aR)-4-(thiophen-3-ylmethyl)-3,4a,5,6,7,7a-hexahydro-2H-pyrrolo[3,4-b][1,4]oxazine		0												
WX120041_Y02	COCCN1C2CCC1CNC2	84618280	KSKCECJVLWFDLZ-UHFFFAOYSA-N	8-(2-methoxyethyl)-3,8-diazabicyclo[3.2.1]octane		0												
WUXI_WX140263_Y17A003	O=c1ccc2c(n1CCn1cccn1)CCC(NCc1ccoc1)C2	131643749	DIEVRCCRDNPLLJ-UHFFFAOYSA-N	6-(furan-3-ylmethylamino)-1-(2-pyrazol-1-ylethyl)-5,6,7,8-tetrahydroquinolin-2-one		0												
WX190026_Y30A007	c1cc(-c2nnn3c2COC(CNCc2nccs2)C3)ccn1	118741119	MDEYWWBPKVHXKL-UHFFFAOYSA-N	1-(3-pyridin-4-yl-6,7-dihydro-4H-triazolo[5,1-c][1,4]oxazin-6-yl)-N-(1,3-thiazol-2-ylmethyl)methanamine		0												
WUXI_WX101535_Y38A500	O=S(=O)(N[C@@H]1CCO[C@]2(CCNC2)C1)c1ccccc1	97482833	VIAFUSLQAWUEFP-TZMCWYRMSA-N	N-[(5R,9R)-6-oxa-2-azaspiro[4.5]decan-9-yl]benzenesulfonamide		0												
WX115524_Y13A500	COc1ccc(NC(=O)c2nnc3n2CC2CNCC2C3)cc1	131673093	NVVDWAXGKYUTEX-UHFFFAOYSA-N	N-(4-methoxyphenyl)-1,5,10,11-tetrazatricyclo[7.3.0.03,7]dodeca-9,11-diene-12-carboxamide		0												
WUXI_WX101551_Y16A500	CS(=O)(=O)NC[C@H]1CCC[C@]2(CCNC2)O1	97476555	BIPFQQASRHKIBL-NXEZZACHSA-N	N-[[(5R,7R)-6-oxa-2-azaspiro[4.5]decan-7-yl]methyl]methanesulfonamide		0												
WUXI_WX111735_Y27A500	O=C(C[C@@H]1OC[C@H]2CNCC[C@H]21)NCc1cccnc1	97476570	PFJGSXZQYQUYIJ-MCIONIFRSA-N	2-[(1S,3aR,7aR)-1,3,3a,4,5,6,7,7a-octahydrofuro[3,4-c]pyridin-1-yl]-N-(pyridin-3-ylmethyl)acetamide		0												
WUXI_WX190683_X23Y01A500	c1ccc(C[C@H]2CNCC[C@H]2OCc2ccncc2)cc1	97475180	FRQYJKJRJBZESG-ZWKOTPCHSA-N	4-[[(3S,4R)-3-benzylpiperidin-4-yl]oxymethyl]pyridine		0												
WX100072_A542	O=C(C1CC=CC1)N1CCC2(CC1)CNCCO2	97372312	ODNXOHAMLPMWRF-UHFFFAOYSA-N	cyclopent-3-en-1-yl(1-oxa-4,9-diazaspiro[5.5]undecan-9-yl)methanone		0												
WX120254_A545	CS(=O)(=O)N1CCC2CCC(C1)N2	115314174	GIQRXGMYYKSWAF-UHFFFAOYSA-N	3-methylsulfonyl-3,9-diazabicyclo[4.2.1]nonane		0												
WX110008_A091	Cc1cc(C(=O)N2C[C@H]3CCN[C@H]3C2)c(C)o1	97377164	KLBVNGWDSUVJKZ-PWSUYJOCSA-N	[(3aR,6aR)-2,3,3a,4,6,6a-hexahydro-1H-pyrrolo[2,3-c]pyrrol-5-yl]-(2,5-dimethylfuran-3-yl)methanone		0												
WX10502710_Y11Z19	c1ccc2c(c1)C(NC1CCOCC1)CC21CCN(CC2CC2)CC1	131640812	NVTQPSXYMWZGGF-UHFFFAOYSA-N	1'-(cyclopropylmethyl)-N-(oxan-4-yl)spiro[1,2-dihydroindene-3,4'-piperidine]-1-amine		0												
WUXI_WX190026_Y00A011	Cc1noc(C)c1CNCC1Cn2nncc2CO1	118744371	IAKNZZQUKDBERW-UHFFFAOYSA-N	1-(6,7-dihydro-4H-triazolo[5,1-c][1,4]oxazin-6-yl)-N-[(3,5-dimethyl-1,2-oxazol-4-yl)methyl]methanamine		0												
WX100094_Y05	CC(=O)N1CCC2(CCCN2)CC1	83618510	VOEPQAZOLJROQO-UHFFFAOYSA-N	1-(1,8-diazaspiro[4.5]decan-8-yl)ethanone		0												
WX140514_Y06A016	COCCn1cc2c(n1)C(CNCc1ccc(OC)cc1)OCC2	131653140	OQLBYQHHRXIROR-UHFFFAOYSA-N	1-[2-(2-methoxyethyl)-5,7-dihydro-4H-pyrano[3,4-c]pyrazol-7-yl]-N-[(4-methoxyphenyl)methyl]methanamine		0												
WX110005_A507	CC(C)CCN1C[C@H]2CNC[C@H]2C1	97053911	QCANECPRIIJKDN-PHIMTYICSA-N	(3aS,6aR)-5-(3-methylbutyl)-2,3,3a,4,6,6a-hexahydro-1H-pyrrolo[3,4-c]pyrrole		0												
WX120015_C528	COCCCNC(=O)C1C2CCC1CNC2	131639456	PRJUNILNOFKHSQ-UHFFFAOYSA-N	N-(3-methoxypropyl)-3-azabicyclo[3.2.1]octane-8-carboxamide		0												
WX110005_A073	Cc1ccoc1C(=O)N1C[C@H]2CNC[C@H]2C1	97031335	XCORZZYKCQYSQJ-AOOOYVTPSA-N	[(3aR,6aS)-2,3,3a,4,6,6a-hexahydro-1H-pyrrolo[3,4-c]pyrrol-5-yl]-(3-methylfuran-2-yl)methanone		0												
WUXI_WX141650_Y73A500	O=C(NC1CC(F)(F)C1)C1CNCc2ccnn21	131650738	OTIPYUJSSOUDOB-UHFFFAOYSA-N	N-(3,3-difluorocyclobutyl)-4,5,6,7-tetrahydropyrazolo[1,5-a]pyrazine-7-carboxamide		0												
WUXI_WX140514_Y11A503	CC(C)NCC1OCCc2cn(CC3CCOCC3)nc21	131658471	NOHGOVSCVFPAFT-UHFFFAOYSA-N	N-[[2-(oxan-4-ylmethyl)-5,7-dihydro-4H-pyrano[3,4-c]pyrazol-7-yl]methyl]propan-2-amine		0												
WX140514_Y09A016	COc1ccc(CNCC2OCCc3cn(CC4CC4)nc32)cc1	131642919	NSFYHFPPYYMRKT-UHFFFAOYSA-N	1-[2-(cyclopropylmethyl)-5,7-dihydro-4H-pyrano[3,4-c]pyrazol-7-yl]-N-[(4-methoxyphenyl)methyl]methanamine		0												
WX140514_Y09A007	c1csc(CNCC2OCCc3cn(CC4CC4)nc32)n1	131655195	LKBIVDVSGOBYDS-UHFFFAOYSA-N	1-[2-(cyclopropylmethyl)-5,7-dihydro-4H-pyrano[3,4-c]pyrazol-7-yl]-N-(1,3-thiazol-2-ylmethyl)methanamine		0												
WX10012610_X04Y05Z01	CN(C)C(=O)N1CC(=O)N(c2cnn(C)c2)CC12CCNC2	131645692	GRWAOQKGIWWAKQ-UHFFFAOYSA-N	N,N-dimethyl-9-(1-methylpyrazol-4-yl)-8-oxo-2,6,9-triazaspiro[4.5]decane-6-carboxamide		0												
WX190113_X01Y01	CN(C)[C@@H]1CCN[C@H]1Cc1ccccc1	97521339	UDHIXRZVTVVJKW-QWHCGFSZSA-N	(2S,3R)-2-benzyl-N,N-dimethylpyrrolidin-3-amine		0												
TD105038_Y25A010	Cc1ccc(CN2CCC3(CC2)NCCn2c(-c4ccccc4)cnc23)s1	97361126	PUPQSGVDZNSLFN-UHFFFAOYSA-N	1'-[(5-methylthiophen-2-yl)methyl]-3-phenylspiro[6,7-dihydro-5H-imidazo[1,2-a]pyrazine-8,4'-piperidine]		0												
TD105038_Y25A008	Cc1ccc(CN2CCC3(CC2)NCCn2c(-c4ccccc4)cnc23)o1	97361125	MZPYTKQPYYAHFW-UHFFFAOYSA-N	1'-[(5-methylfuran-2-yl)methyl]-3-phenylspiro[6,7-dihydro-5H-imidazo[1,2-a]pyrazine-8,4'-piperidine]		0												
WUXI_WX140649_X04Y01A500	COCC1CNCc2cnn(CC3CCCC3)c21	121229775	KEAKKYAIVNWKPK-UHFFFAOYSA-N	1-(cyclopentylmethyl)-7-(methoxymethyl)-4,5,6,7-tetrahydropyrazolo[4,5-c]pyridine		0												
WX110012_A552	O=C(NC1CC1)N1C[C@@H]2CCCN[C@@H]2C1	97377265	BZAZAPYUJGIBDI-WCBMZHEXSA-N	(4aS,7aS)-N-cyclopropyl-1,2,3,4,4a,5,7,7a-octahydropyrrolo[3,4-b]pyridine-6-carboxamide		0												
WX110005_A008	Cc1ccc(CN2C[C@H]3CNC[C@H]3C2)o1	97031330	BDRMEZWQCQXSOH-PHIMTYICSA-N	(3aS,6aR)-5-[(5-methylfuran-2-yl)methyl]-2,3,3a,4,6,6a-hexahydro-1H-pyrrolo[3,4-c]pyrrole		0												
WX110009_A056	O=C(Cc1cccc(F)c1)N1CC[C@H]2CNC[C@H]21	43594724	LAUFENUNVSYYHQ-WCQYABFASA-N	1-[(3aS,6aS)-3,3a,4,5,6,6a-hexahydro-2H-pyrrolo[2,3-c]pyrrol-1-yl]-2-(3-fluorophenyl)ethanone		0												
WUXI_WX111641_Y15A500	O=C(NCC[C@@]12CCO[C@@H]1CCNC2)N1CCCC1	97477518	HCQHNMHBQYJHKE-OCCSQVGLSA-N	N-[2-[(3aS,7aR)-3,4,5,6,7,7a-hexahydro-2H-furo[3,2-c]pyridin-3a-yl]ethyl]pyrrolidine-1-carboxamide		0												
WX110008_A534	O=C(CC1CC1)N1C[C@H]2CCN[C@H]2C1	97377184	UJLMQYCGYGVEFV-ZJUUUORDSA-N	1-[(3aR,6aR)-2,3,3a,4,6,6a-hexahydro-1H-pyrrolo[2,3-c]pyrrol-5-yl]-2-cyclopropylethanone		0												
WUXI_WX140514_Y01A171	COc1cccc(CNCC2OCCc3cn(C)nc32)c1	131639727	OFESWRDGPHPQKU-UHFFFAOYSA-N	N-[(3-methoxyphenyl)methyl]-1-(2-methyl-5,7-dihydro-4H-pyrano[3,4-c]pyrazol-7-yl)methanamine		0												
WX110008_A154	O=C(c1ccncn1)N1C[C@H]2CCN[C@H]2C1	97377173	SCCLWKVRMMEVJI-SCZZXKLOSA-N	[(3aR,6aR)-2,3,3a,4,6,6a-hexahydro-1H-pyrrolo[2,3-c]pyrrol-5-yl]-pyrimidin-4-ylmethanone		0												
WX110005_A098	N#Cc1ccc(C(=O)N2C[C@H]3CNC[C@H]3C2)cc1	97102535	HHYOHIHMSJZYAP-BETUJISGSA-N	4-[(3aR,6aS)-2,3,3a,4,6,6a-hexahydro-1H-pyrrolo[3,4-c]pyrrole-5-carbonyl]benzonitrile		0												
WX110005_A560	O=C(C1CCOCC1)N1C[C@H]2CNC[C@H]2C1	97031341	QULHUZGLZMOJDI-PHIMTYICSA-N	[(3aS,6aR)-2,3,3a,4,6,6a-hexahydro-1H-pyrrolo[3,4-c]pyrrol-5-yl]-(oxan-4-yl)methanone		0												
WX100147_A154	O=C(c1ccncn1)N1CCC12CCCNC2	131656443	AHVNZKQVWIQDAQ-UHFFFAOYSA-N	1,8-diazaspiro[3.5]nonan-1-yl(pyrimidin-4-yl)methanone		0												
WX100152_A556	O=C(C1CCCC1)N1CCOC2(CNC2)C1	97374265	QSDWGAKILSQVGU-UHFFFAOYSA-N	cyclopentyl(5-oxa-2,8-diazaspiro[3.5]nonan-8-yl)methanone		0												
WUXI_WX140514_Y06A171	COCCn1cc2c(n1)C(CNCc1cccc(OC)c1)OCC2	118743266	APVVWHBSWLLIIG-UHFFFAOYSA-N	1-[2-(2-methoxyethyl)-5,7-dihydro-4H-pyrano[3,4-c]pyrazol-7-yl]-N-[(3-methoxyphenyl)methyl]methanamine		0												
WX190026_Y36A022	c1ccc(-c2nnn3c2COC(CNCc2ccncc2)C3)cc1	131662322	LWZCQNLGTLNRSW-UHFFFAOYSA-N	1-(3-phenyl-6,7-dihydro-4H-triazolo[5,1-c][1,4]oxazin-6-yl)-N-(pyridin-4-ylmethyl)methanamine		0												
WX190029_Y01A005	Cc1nnn2c1COCC(CNCc1cnn(C)c1)C2	131655277	RBTGJBSWKLXHOX-UHFFFAOYSA-N	N-[(1-methylpyrazol-4-yl)methyl]-1-(3-methyl-4,6,7,8-tetrahydrotriazolo[5,1-c][1,4]oxazepin-7-yl)methanamine		0												
WX100149_A001	c1coc(CN2CC3(CCCCN3)C2)c1	97374252	AILRGHOYYLJBTR-UHFFFAOYSA-N	2-(furan-2-ylmethyl)-2,5-diazaspiro[3.5]nonane		0												
WUXI_WX111332_Y23A500	CN(Cc1ccccn1)C(=O)[C@@H]1C[C@@H]2CCNC[C@H]2O1	97366773	KOFAEUDSKBWPNW-FPMFFAJLSA-N	(2S,3aS,7aS)-N-methyl-N-(pyridin-2-ylmethyl)-2,3,3a,4,5,6,7,7a-octahydrofuro[2,3-c]pyridine-2-carboxamide		0												
WX110005_A038	Cc1occc1C(=O)N1C[C@H]2CNC[C@H]2C1	97031334	YRXYAPGARVKIAY-AOOOYVTPSA-N	[(3aR,6aS)-2,3,3a,4,6,6a-hexahydro-1H-pyrrolo[3,4-c]pyrrol-5-yl]-(2-methylfuran-3-yl)methanone		0												
WX100147_A541	CCOCC(=O)N1CCC12CCCNC2	131573278	ZVCLMUZGSWPUDD-UHFFFAOYSA-N	1-(1,8-diazaspiro[3.5]nonan-1-yl)-2-ethoxyethanone		0												
WX140514_Y08A022	CN(C)C(=O)Cn1cc2c(n1)C(CNCc1ccncc1)OCC2	131657387	WMTTYQYFQFTFLI-UHFFFAOYSA-N	N,N-dimethyl-2-[7-[(pyridin-4-ylmethylamino)methyl]-5,7-dihydro-4H-pyrano[3,4-c]pyrazol-2-yl]acetamide		0												
WX120254_A038	Cc1occc1C(=O)N1CCC2CCC(C1)N2	81483068	QIVHNNPFFRYNAZ-UHFFFAOYSA-N	3,9-diazabicyclo[4.2.1]nonan-3-yl-(2-methylfuran-3-yl)methanone		0												
WX141039_C561	CC(C)CN(C)C(=O)c1cnc2n1CCNC2	97383542	LXKZGFFPYPZTGD-UHFFFAOYSA-N	N-methyl-N-(2-methylpropyl)-5,6,7,8-tetrahydroimidazo[1,2-a]pyrazine-3-carboxamide		0												
WX110008_A560	O=C(C1CCOCC1)N1C[C@H]2CCN[C@H]2C1	97377196	VUXMDABUFDQTEO-MNOVXSKESA-N	[(3aR,6aR)-2,3,3a,4,6,6a-hexahydro-1H-pyrrolo[2,3-c]pyrrol-5-yl]-(oxan-4-yl)methanone		0												
WX100147_A543	O=C(C1CCOC1)N1CCC12CCCNC2	131657217	YPTAQZBUYBZCKJ-UHFFFAOYSA-N	1,8-diazaspiro[3.5]nonan-1-yl(oxolan-3-yl)methanone		0												
WX140263_Y06A015	COCCn1c2c(ccc1=O)CC(NCc1ccc(F)cc1)CC2	131647029	OGVJHMJDYVXFAY-UHFFFAOYSA-N	6-[(4-fluorophenyl)methylamino]-1-(2-methoxyethyl)-5,6,7,8-tetrahydroquinolin-2-one		0												
