Label	InputSMILES	CID	InChIKey	IUPACName	ResolveError	MentionCount	SourceType	Database	Query	MatchMode	Confidence	Title	Year	ReferenceID	URL	AuthorsOrAssignee	JournalOrPublication	Snippet	Category
WX120124	CC(C)(C)OC(=O)N1C2COCC1CC(N)C2	18507041	PEAPNBGPRYMRNJ-UHFFFAOYSA-N	tert-butyl 7-amino-3-oxa-9-azabicyclo[3.3.1]nonane-9-carboxylate		0													not_found
WX120289	CC(C)(C)OC(=O)N1CC2CCC(C1)C2N	71305265	HLEQZRPOOJVDHJ-UHFFFAOYSA-N	tert-butyl 8-amino-3-azabicyclo[3.2.1]octane-3-carboxylate		0													not_found
WX120552	CC(C)(C)OC(=O)N1C[C@H]2COC[C@@H](C1)[C@@H]2N	97112129	QYBPHULJRAEWEO-ULKQDVFKSA-N	tert-butyl (1S,5R)-9-amino-3-oxa-7-azabicyclo[3.3.1]nonane-7-carboxylate		0													not_found
WX120567	CC(C)(C)OC(=O)N1[C@@H]2CC[C@H]1C[C@@H](N)C2	11218405	NZJKEPNCNBWESN-PBINXNQUSA-N	tert-butyl (1S,5R)-3-amino-8-azabicyclo[3.2.1]octane-8-carboxylate		0													not_found
WX140089	CC(C)(C)OC(=O)N1CCCn2c(CN)nnc2C1	71305798	SPRWBMLFGUVARD-UHFFFAOYSA-N	tert-butyl 3-(aminomethyl)-5,6,7,9-tetrahydro-[1,2,4]triazolo[4,3-a][1,4]diazepine-8-carboxylate		0													not_found
WX140263_Y01	NC1CCc2[nH]c(=O)ccc2C1	84618283	IGEZGNFMAXDJNB-UHFFFAOYSA-N	6-amino-5,6,7,8-tetrahydro-1H-quinolin-2-one		0													not_found
WX140263_Y02	Cn1c2c(ccc1=O)CC(N)CC2	84618284	KWEFPBYJASXXHR-UHFFFAOYSA-N	6-amino-1-methyl-5,6,7,8-tetrahydroquinolin-2-one		0													not_found
WX140263_Y03	CCn1c2c(ccc1=O)CC(N)CC2	84618285	FAFLLIORHPFYFQ-UHFFFAOYSA-N	6-amino-1-ethyl-5,6,7,8-tetrahydroquinolin-2-one		0													not_found
WX140263_Y04	CC(C)Cn1c2c(ccc1=O)CC(N)CC2	118738743	GBKGZYCERYCBIP-UHFFFAOYSA-N	6-amino-1-(2-methylpropyl)-5,6,7,8-tetrahydroquinolin-2-one		0													not_found
WX140263_Y05	CN(C)CCn1c2c(ccc1=O)CC(N)CC2	121229763	XFPAZBPCPKOBPK-UHFFFAOYSA-N	6-amino-1-[2-(dimethylamino)ethyl]-5,6,7,8-tetrahydroquinolin-2-one		0													not_found
WX140263_Y06	COCCn1c2c(ccc1=O)CC(N)CC2	118738741	BFNBZJNDPVBQQX-UHFFFAOYSA-N	6-amino-1-(2-methoxyethyl)-5,6,7,8-tetrahydroquinolin-2-one		0													not_found
WX140263_Y09	NC1CCc2c(ccc(=O)n2CC2CC2)C1	118738729	ZTJNNRMCMJKKGE-UHFFFAOYSA-N	6-amino-1-(cyclopropylmethyl)-5,6,7,8-tetrahydroquinolin-2-one		0													not_found
WX140263_Y11	NC1CCc2c(ccc(=O)n2CCN2CCCC2)C1	121229656	RIMMTULTJWUTEG-UHFFFAOYSA-N	6-amino-1-(2-pyrrolidin-1-ylethyl)-5,6,7,8-tetrahydroquinolin-2-one		0													not_found
WX140263_Y13	NC1CCc2c(ccc(=O)n2CCN2CCCC2=O)C1	131638228	QAFRUIPUPZTZEQ-UHFFFAOYSA-N	6-amino-1-[2-(2-oxopyrrolidin-1-yl)ethyl]-5,6,7,8-tetrahydroquinolin-2-one		0													not_found
WX140263_Y14	NC1CCc2c(ccc(=O)n2CCN2CCOCC2)C1	131638264	RPQICAGBWFYOOJ-UHFFFAOYSA-N	6-amino-1-(2-morpholin-4-ylethyl)-5,6,7,8-tetrahydroquinolin-2-one		0													not_found
WX140263_Y17	NC1CCc2c(ccc(=O)n2CCn2cccn2)C1	131638213	MLIJLDPITVANGI-UHFFFAOYSA-N	6-amino-1-(2-pyrazol-1-ylethyl)-5,6,7,8-tetrahydroquinolin-2-one		0													not_found
WX140263_Y19	NC1CCc2c(ccc(=O)n2Cc2cccnc2)C1	131638206	PHCSRLNKBFIGHQ-UHFFFAOYSA-N	6-amino-1-(pyridin-3-ylmethyl)-5,6,7,8-tetrahydroquinolin-2-one		0													not_found
WX140263_Y20	Cc1nc(Cn2c3c(ccc2=O)CC(N)CC3)cs1	118740753	YJYSIJDOQXUVJM-UHFFFAOYSA-N	6-amino-1-[(2-methyl-1,3-thiazol-4-yl)methyl]-5,6,7,8-tetrahydroquinolin-2-one		0													not_found
WX140263_Y21	NC1CCc2c(ccc(=O)n2Cc2ccncc2)C1	118738736	PTHKGSSSKLLQEL-UHFFFAOYSA-N	6-amino-1-(pyridin-4-ylmethyl)-5,6,7,8-tetrahydroquinolin-2-one		0													not_found
WX140263_Y29	Cc1cccc(Cn2c3c(ccc2=O)CC(N)CC3)n1	121229405	YBTJFWWNBHIMDA-UHFFFAOYSA-N	6-amino-1-[(6-methyl-2-pyridinyl)methyl]-5,6,7,8-tetrahydroquinolin-2-one		0													not_found
WX140514_Y01	Cn1cc2c(n1)C(CN)OCC2	121229666	RIZLOOCCJBXHAX-UHFFFAOYSA-N	(2-methyl-5,7-dihydro-4H-pyrano[3,4-c]pyrazol-7-yl)methanamine		0													not_found
WX140514_Y08	CN(C)C(=O)Cn1cc2c(n1)C(CN)OCC2	121229404	HJTNGKUYVQEMEZ-UHFFFAOYSA-N	2-[7-(aminomethyl)-5,7-dihydro-4H-pyrano[3,4-c]pyrazol-2-yl]-N,N-dimethylacetamide		0													not_found
WX140514_Y09	NCC1OCCc2cn(CC3CC3)nc21	121229560	UJXVKRCRWMWRQB-UHFFFAOYSA-N	[2-(cyclopropylmethyl)-5,7-dihydro-4H-pyrano[3,4-c]pyrazol-7-yl]methanamine		0													not_found
WX140514_Y11	NCC1OCCc2cn(CC3CCOCC3)nc21	121229407	MMHVKQOJAXAYNK-UHFFFAOYSA-N	[2-(oxan-4-ylmethyl)-5,7-dihydro-4H-pyrano[3,4-c]pyrazol-7-yl]methanamine		0													not_found
WX140514_Y23	NCC1OCCc2cn(Cc3ccccn3)nc21	121229691	ZAGFSHXIRFVVHQ-UHFFFAOYSA-N	[2-(pyridin-2-ylmethyl)-5,7-dihydro-4H-pyrano[3,4-c]pyrazol-7-yl]methanamine		0													not_found
WX141616_AK0003ZZ0000	NC1CCc2onc(C(=O)NC3CCCC3)c2C1	155880087	IXFZZNWFMLUYJT-UHFFFAOYSA-N	5-amino-N-cyclopentyl-4,5,6,7-tetrahydro-1,2-benzoxazole-3-carboxamide		0													not_found
WX141616_AK0010ZZ0000	NC1CCc2onc(C(=O)NCc3ccco3)c2C1	155873149	RUPVNBMYEMBMAR-UHFFFAOYSA-N	5-amino-N-(furan-2-ylmethyl)-4,5,6,7-tetrahydro-1,2-benzoxazole-3-carboxamide		0													not_found
WX141616_AK0092ZZ0000	NC1CCc2onc(C(=O)NCC3CC3)c2C1	155879227	YLSQBJOEBHSVSU-UHFFFAOYSA-N	5-amino-N-(cyclopropylmethyl)-4,5,6,7-tetrahydro-1,2-benzoxazole-3-carboxamide		0													not_found
WX141616_AN0008ZZ0000	NC1CCc2onc(C(=O)N3CCCC3)c2C1	155871507	GZFKBLMUEAOERH-UHFFFAOYSA-N	(5-amino-4,5,6,7-tetrahydro-1,2-benzoxazol-3-yl)-pyrrolidin-1-ylmethanone		0													not_found
WX141617_AN0012ZZ0000	NC1CCc2onc(CN3CCOCC3)c2C1	155875759	NPUVSYISYVYMTP-UHFFFAOYSA-N	3-(morpholin-4-ylmethyl)-4,5,6,7-tetrahydro-1,2-benzoxazol-5-amine		0													not_found
WX141617_AN0032ZZ0000	CN(C)Cc1noc2c1CC(N)CC2	155876308	ZSOXBVJOXBWSPO-UHFFFAOYSA-N	3-[(dimethylamino)methyl]-4,5,6,7-tetrahydro-1,2-benzoxazol-5-amine		0													not_found
WX141617_AN0158ZZ0000	NC1CCc2onc(CN3CC[C@@H](O)C3)c2C1	155876541	BRAONHBMBIZVHG-YGPZHTELSA-N	(3R)-1-[(5-amino-4,5,6,7-tetrahydro-1,2-benzoxazol-3-yl)methyl]pyrrolidin-3-ol		0													not_found
WX141618_HU0024ZZ0000	CS(=O)(=O)NCc1noc2c1CC(N)CC2	155872146	NEOKHJGYSCUMRH-UHFFFAOYSA-N	N-[(5-amino-4,5,6,7-tetrahydro-1,2-benzoxazol-3-yl)methyl]methanesulfonamide		0													not_found
WX141618_SB0211ZZ0000	NC1CCc2onc(CNC(=O)C3CC(F)(F)C3)c2C1	155875396	ZYDHXKSTGMVTQT-UHFFFAOYSA-N	N-[(5-amino-4,5,6,7-tetrahydro-1,2-benzoxazol-3-yl)methyl]-3,3-difluorocyclobutane-1-carboxamide		0													not_found
WX141769	CC(C)(C)OC(=O)N1Cc2ccnn2CC(CCN)C1	131638101	BVRPPUHRPACTET-UHFFFAOYSA-N	tert-butyl 7-(2-aminoethyl)-4,6,7,8-tetrahydropyrazolo[1,5-a][1,4]diazepine-5-carboxylate		0													not_found
WX170041	CC(C)(C)OC(=O)N1CCC(N2CCC(N)CC2)CC1	53415311	AHAQZBVUGZUUMB-UHFFFAOYSA-N	tert-butyl 4-(4-aminopiperidin-1-yl)piperidine-1-carboxylate		0													not_found
WX190026_Y29	NCC1Cn2nnc(-c3cccnc3)c2CO1	121229563	XPDDWUSBAQEXBS-UHFFFAOYSA-N	(3-pyridin-3-yl-6,7-dihydro-4H-triazolo[5,1-c][1,4]oxazin-6-yl)methanamine		0													not_found
WX190026_Y31	NCC1Cn2nnc(-c3cccc(F)c3)c2CO1	118739738	RFPOGZWGYCHLCS-UHFFFAOYSA-N	[3-(3-fluorophenyl)-6,7-dihydro-4H-triazolo[5,1-c][1,4]oxazin-6-yl]methanamine		0													not_found
WX190026_Y32	NCC1Cn2nnc(-c3cncnc3)c2CO1	121229491	FTOBCIQULCXXHQ-UHFFFAOYSA-N	(3-pyrimidin-5-yl-6,7-dihydro-4H-triazolo[5,1-c][1,4]oxazin-6-yl)methanamine		0													not_found
WX190026_Y36	NCC1Cn2nnc(-c3ccccc3)c2CO1	121229689	PHZULVIGYJNFLP-UHFFFAOYSA-N	(3-phenyl-6,7-dihydro-4H-triazolo[5,1-c][1,4]oxazin-6-yl)methanamine		0													not_found
WX600007	Cc1cc(CC(C)N)on1	46856408	JBKSNFMGMNTTLU-UHFFFAOYSA-N	1-(3-methyl-1,2-oxazol-5-yl)propan-2-amine		0													not_found
WX600044	NCCN1CCCCO1	13092525	HVDGJEAETHCPMX-UHFFFAOYSA-N	2-(oxazinan-2-yl)ethanamine		0													not_found
WX600105	CC(C)(C)OC(=O)N1CC(O)(CCN)C1	71306096	QSXRCDIVJJJTIH-UHFFFAOYSA-N	tert-butyl 3-(2-aminoethyl)-3-hydroxyazetidine-1-carboxylate		0													not_found
WX600114	CC(C)(N)Cc1ccc2ccccc2c1	15369616	MUSKTCTZFQZRIL-UHFFFAOYSA-N	2-methyl-1-naphthalen-2-ylpropan-2-amine		0													not_found
WX600138	CC(C)(C)OC(=O)N1CC(O)(CN)C1	57415900	NVEHYSKQUSAZBP-UHFFFAOYSA-N	tert-butyl 3-(aminomethyl)-3-hydroxyazetidine-1-carboxylate		0													not_found
WX600172	CC(C)C[C@@H](N)CO	2724002	VPSSPAXIFBTOHY-ZCFIWIBFSA-N	(2R)-2-amino-4-methylpentan-1-ol		0													not_found
WX600190	Cc1cccc(C)c1OC[C@H](C)N	185376	VLPIATFUUWWMKC-JTQLQIEISA-N	(2S)-1-(2,6-dimethylphenoxy)propan-2-amine		0													not_found
WX600207	COCC(CN)NC(=O)OC(C)(C)C	45092031	RIQNSCBRYGWVTD-UHFFFAOYSA-N	tert-butyl N-(1-amino-3-methoxypropan-2-yl)carbamate		0													not_found
WX600232	CCOC(=O)CC(C)(C)N	11480520	CINTWGJQDJSXPJ-UHFFFAOYSA-N	ethyl 3-amino-3-methylbutanoate		0													not_found
WX600299	C[C@@H](CN)NC(=O)OC(C)(C)C	15030821	JQXZBJAAOLPTKP-LURJTMIESA-N	tert-butyl N-[(2S)-1-aminopropan-2-yl]carbamate		0													not_found
WX600316	NC(=O)C1(N)CC1	11708050	JFGXRDGYMLGBBB-UHFFFAOYSA-N	1-aminocyclopropane-1-carboxamide		0													not_found
WX600333	CC(C)(CN)NC(=O)OC(C)(C)C	45072480	VFEPPZUGBHOHKH-UHFFFAOYSA-N	tert-butyl N-(1-amino-2-methylpropan-2-yl)carbamate		0													not_found
WX601005	CC(C)(C)OC(=O)N1CC(F)(CN)C1	53487876	HRNGGAXXQINCHD-UHFFFAOYSA-N	tert-butyl 3-(aminomethyl)-3-fluoroazetidine-1-carboxylate		0													not_found
WX601045	CC(C)(C)OC(=O)N1CCOCC(N)C1	44119210	QIAURBVQLIUTQH-UHFFFAOYSA-N	tert-butyl 6-amino-1,4-oxazepane-4-carboxylate		0													not_found
WX601108	CC(C)(C)OC(=O)N1CC(F)(F)C[C@H]1CN	72207733	MHRFRDWLNRHXMY-ZETCQYMHSA-N	tert-butyl (2S)-2-(aminomethyl)-4,4-difluoropyrrolidine-1-carboxylate		0													not_found
WX601114	C[C@@H]1C[C@@H](CN)CN1C(=O)OC(C)(C)C	118798530	OMYUWTDLNUMEGX-BDAKNGLRSA-N	tert-butyl (2R,4S)-4-(aminomethyl)-2-methylpyrrolidine-1-carboxylate		0													not_found
WX601130	CC(C)(C)OC(=O)N1CCCC(CN)CC1	74788437	RBXNJDUXLOZOIR-UHFFFAOYSA-N	tert-butyl 4-(aminomethyl)azepane-1-carboxylate		0													not_found
WX601131	CC1(CN)CCCN(C(=O)OC(C)(C)C)CC1	118798191	WIJQXPPTCBFVFO-UHFFFAOYSA-N	tert-butyl 4-(aminomethyl)-4-methylazepane-1-carboxylate		0													not_found
WX601147	CC(C)(C)OC(=O)N1CC[C@@H](O)[C@H](N)C1	10584836	LUQURLQDYAJECW-HTQZYQBOSA-N	tert-butyl (3R,4R)-3-amino-4-hydroxypiperidine-1-carboxylate		0													not_found
WX601231	CC1(N)CCCN(C(=O)OC(C)(C)C)CC1	83487056	PSAWVQOJMPWLAJ-UHFFFAOYSA-N	tert-butyl 4-amino-4-methylazepane-1-carboxylate		0													not_found
WX601253	CC(C)(C)OC(=O)N1C[C@H](F)C[C@H]1CN	72207990	DADYKTRZKFJROI-SFYZADRCSA-N	tert-butyl (2S,4R)-2-(aminomethyl)-4-fluoropyrrolidine-1-carboxylate		0													not_found
WX601268	CC(C)(C)OC(=O)N1CCCC(O)(CN)CC1	56698914	IXTYMZYBENRBEC-UHFFFAOYSA-N	tert-butyl 4-(aminomethyl)-4-hydroxyazepane-1-carboxylate		0													not_found
WX601284	CC(C)(C)OC(=O)N1CCCCC(F)(CN)C1	84031148	SBCDJBJDFDHWKQ-UHFFFAOYSA-N	tert-butyl 3-(aminomethyl)-3-fluoroazepane-1-carboxylate		0													not_found
WX601288	CC(C)(C)OC(=O)N1CCCCC(O)(CN)C1	82664679	GOTNKKDJDLFKAL-UHFFFAOYSA-N	tert-butyl 3-(aminomethyl)-3-hydroxyazepane-1-carboxylate		0													not_found
WX601293	CC1(CN)CN(C(=O)OC(C)(C)C)C1	57415859	NUSZXESXGDKVCH-UHFFFAOYSA-N	tert-butyl 3-(aminomethyl)-3-methylazetidine-1-carboxylate		0													not_found
WX601310	CC(C)(C)OC(=O)N1C[C@H](CN)[C@H](O)C1	59254357	AHJZEZIYOBGVSK-JGVFFNPUSA-N	tert-butyl (3S,4S)-3-(aminomethyl)-4-hydroxypyrrolidine-1-carboxylate		0													not_found
WX601341	CC1(CN)CCCCN(C(=O)OC(C)(C)C)C1	118798590	KFWLROPMPGMJNO-UHFFFAOYSA-N	tert-butyl 3-(aminomethyl)-3-methylazepane-1-carboxylate		0													not_found
WX601360	NC[C@@H]1CCC[C@H]1F	97297733	IWXBLMSYJDSAIL-NTSWFWBYSA-N	[(1S,2R)-2-fluorocyclopentyl]methanamine		0													not_found
WX601400	C[C@@H]1CCN(C(=O)OCc2ccccc2)C[C@H]1N	59382836	SRPCZFCRBYSYDY-DGCLKSJQSA-N	benzyl (3S,4R)-3-amino-4-methylpiperidine-1-carboxylate		0													not_found
WX601408	C[C@H]1CC[C@H](N)CN1C(=O)OCc1ccccc1	95171263	MWKAMUJIXBCKIH-AAEUAGOBSA-N	benzyl (2S,5S)-5-amino-2-methylpiperidine-1-carboxylate		0													not_found
WX601534	CC(C)(C)OC(=O)N1CCC(CN)(C(F)(F)F)C1	53417434	AHOVYALWYSSMRR-UHFFFAOYSA-N	tert-butyl 3-(aminomethyl)-3-(trifluoromethyl)pyrrolidine-1-carboxylate		0													not_found
WX601547	CC(C)(C)OC(=O)NC12CCC(N)(CC1)CC2	91800899	GRVKFPSOHUZDAY-UHFFFAOYSA-N	tert-butyl N-(4-amino-1-bicyclo[2.2.2]octanyl)carbamate		0													not_found
WX601614	NC[C@]1(O)CCN(C(=O)OCc2ccccc2)C[C@@H]1F	125117327	YGOVYAMIHUJJDA-GXTWGEPZSA-N	benzyl (3S,4R)-4-(aminomethyl)-3-fluoro-4-hydroxypiperidine-1-carboxylate		0													not_found
WX602205	NCC(=O)c1cccc(Br)c1	409750	LXFGLRAUAQVJCL-UHFFFAOYSA-N	2-amino-1-(3-bromophenyl)ethanone		0													not_found
WX603040	Cc1cccn2c(CN)nnc12	55266771	TVBFJKJFGWEWNN-UHFFFAOYSA-N	(8-methyl-[1,2,4]triazolo[4,3-a]pyridin-3-yl)methanamine		0													not_found
WX603055	C[C@@H](N)c1ccc(C#N)cc1	30082537	CANLULJYEHSQFU-SSDOTTSWSA-N	4-[(1R)-1-aminoethyl]benzonitrile		0													not_found
WX603128	C[C@@H](N)c1cnc2ccccn12	39130384	XVTYDMPYGMBYBD-SSDOTTSWSA-N	(1R)-1-imidazo[1,2-a]pyridin-3-ylethanamine		0													not_found
WX603129	NCc1ccc(Br)cn1	49761678	AUIXMWKVLPXKGC-UHFFFAOYSA-N	(5-bromo-2-pyridinyl)methanamine		0													not_found
WX603166	CC(C)(C)OC(=O)Nc1cccc(CN)c1	2756481	NXQNEOIMZVWHQW-UHFFFAOYSA-N	tert-butyl N-[3-(aminomethyl)phenyl]carbamate		0													not_found
WX603191	NCc1ccc(OCC(F)(F)F)nc1	16789486	ZZQBFHLZCABDRY-UHFFFAOYSA-N	[6-(2,2,2-trifluoroethoxy)-3-pyridinyl]methanamine		0													not_found
WX604003	C[C@H]1CN(C(=O)OC(C)(C)C)C[C@@H]1N	57896451	DUBXUUPBIKNFEA-YUMQZZPRSA-N	tert-butyl (3R,4S)-3-amino-4-methylpyrrolidine-1-carboxylate		0													not_found
WX604015	CC(C)(C)OC(=O)N1CCN(S(=O)(=O)CCN)CC1	17998886	FQXGBCXLSTWQHQ-UHFFFAOYSA-N	tert-butyl 4-(2-aminoethylsulfonyl)piperazine-1-carboxylate		0													not_found
WX604018	CC(C)(C)OC(=O)N1CCN(C(=O)CCN)CC1	28505605	IAVGDVAEJBSATD-UHFFFAOYSA-N	tert-butyl 4-(3-aminopropanoyl)piperazine-1-carboxylate		0													not_found
WX604095	CC(C)(C)OC(=O)N1CCCC[C@H](N)C1	34178419	WXWILWLHHQGUCX-VIFPVBQESA-N	tert-butyl (3S)-3-aminoazepane-1-carboxylate		0													not_found
WX604202	N[C@@H]1CCNC1=O	21969418	YNDAMDVOGKACTP-GSVOUGTGSA-N	(3R)-3-aminopyrrolidin-2-one		0													not_found
WX604220	CC(C)(C)OC(=O)N1C[C@@H](N)[C@H](O)C1	11275699	MOZOQDNRVPHFOO-RNFRBKRXSA-N	tert-butyl (3R,4R)-3-amino-4-hydroxypyrrolidine-1-carboxylate		0													not_found
WX604294	CC(C)(C)OC(=O)N[C@H]1CCCC[C@H]1N	1514389	AKVIZYGPJIWKOS-BDAKNGLRSA-N	tert-butyl N-[(1S,2R)-2-aminocyclohexyl]carbamate		0													not_found
WX604498	CC(C)(C)OC(=O)N1CCC(N)(CO)CC1	22975819	MQYPVGMYPYZMHJ-UHFFFAOYSA-N	tert-butyl 4-amino-4-(hydroxymethyl)piperidine-1-carboxylate		0													not_found
WX604560	CC1(N)CCN(C(=O)OC(C)(C)C)CC1	11310432	DMBKWEHXTOCLTC-UHFFFAOYSA-N	tert-butyl 4-amino-4-methylpiperidine-1-carboxylate		0													not_found
WX604577	CC(C)(C)OC(=O)NC1CC(N)C1	16228707	OPDOEOOBYOABCJ-UHFFFAOYSA-N	tert-butyl N-(3-aminocyclobutyl)carbamate		0													not_found
WX604746	CC(C)(C)OC(=O)N[C@H]1COC[C@H]1N	90436776	HWYDCYLRWDJCCH-RQJHMYQMSA-N	tert-butyl N-[(3R,4S)-4-aminooxolan-3-yl]carbamate		0													not_found
WX609537	Cc1cc(C)cc(OCC(C)N)c1	5305257	DPLCQNGJZJXXPM-UHFFFAOYSA-N	1-(3,5-dimethylphenoxy)propan-2-amine		0													not_found
WX619924	CC(C)OC(=O)C1CCC(N)=N1	71306223	WKBRTHPHNNWKJO-UHFFFAOYSA-N	propan-2-yl 5-amino-3,4-dihydro-2H-pyrrole-2-carboxylate		0													not_found
WX619947	N=C(N)c1cccc(Cl)c1Cl	18544327	AJVCKUGPVGPLRM-UHFFFAOYSA-N	2,3-dichlorobenzenecarboximidamide		0													not_found
WX619951	N=C(N)c1ccccc1Cl	2740918	MXVMRHIWTSFDPU-UHFFFAOYSA-N	2-chlorobenzenecarboximidamide		0													not_found
WX632011	N/C(Cc1cccc(Cl)c1)=N\O				GET JSON failed: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/smiles/N%2FC%28Cc1cccc%28Cl%29c1%29%3DN%5CO/property/CanonicalSMILES,InChIKey,IUPACName/JSON: HTTP Error 400: PUGREST.BadRequest	0													not_found
WX665178	CC(C)CCNC(=O)[C@@H](N)CC(C)C	10917115	HCDLAJHOIWLVLK-JTQLQIEISA-N	(2S)-2-amino-4-methyl-N-(3-methylbutyl)pentanamide		0													not_found
WX665181	COC(=O)[C@@H](N)C(C)(C)NC(=O)OC(C)(C)C	45382265	UTWVEOUYCGZORL-SSDOTTSWSA-N	methyl (2S)-2-amino-3-methyl-3-[(2-methylpropan-2-yl)oxycarbonylamino]butanoate		0													not_found
WX665196	CC(C)C[C@H](N)C(=O)OCc1ccccc1	6451313	MBRRYUQWSOODEO-LBPRGKRZSA-N	benzyl (2S)-2-amino-4-methylpentanoate		0													not_found
WX665219	CCOC(=O)CC1(N)CCN(C(=O)OC(C)(C)C)C1	118798429	BIENJLIIUBFKDP-UHFFFAOYSA-N	tert-butyl 3-amino-3-(2-ethoxy-2-oxoethyl)pyrrolidine-1-carboxylate		0													not_found
WX684418	CC(C)(C)OC(=O)N1CCCC1/C(N)=N\O				GET JSON failed: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/smiles/CC%28C%29%28C%29OC%28%3DO%29N1CCCC1%2FC%28N%29%3DN%5CO/property/CanonicalSMILES,InChIKey,IUPACName/JSON: HTTP Error 400: PUGREST.BadRequest	0													not_found
WX684428	CC(C)(C)OC(=O)N1CCCCC1C(=N)N	50986444	PKSOIBWMODHYAE-UHFFFAOYSA-N	tert-butyl 2-carbamimidoylpiperidine-1-carboxylate		0													not_found
WX690071	N=C(N)c1ccc(Br)cc1	4436571	JODFDXUBCBQKNC-UHFFFAOYSA-N	4-bromobenzenecarboximidamide		0													not_found
WX690072	N=C(N)c1ccc(N2CCOCC2)cc1	28409902	QBZZCBRXVNVDQX-UHFFFAOYSA-N	4-morpholin-4-ylbenzenecarboximidamide		0													not_found
WX690143	N/C(Cc1ccc(Cl)cc1Cl)=N/O				GET JSON failed: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/smiles/N%2FC%28Cc1ccc%28Cl%29cc1Cl%29%3DN%2FO/property/CanonicalSMILES,InChIKey,IUPACName/JSON: HTTP Error 400: PUGREST.BadRequest	0													not_found
WX690156	COc1cccc(/C(N)=N/O)c1				GET JSON failed: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/smiles/COc1cccc%28%2FC%28N%29%3DN%2FO%29c1/property/CanonicalSMILES,InChIKey,IUPACName/JSON: HTTP Error 400: PUGREST.BadRequest	0													not_found
WX690163	N/C(Cc1ccsc1)=N/O				GET JSON failed: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/smiles/N%2FC%28Cc1ccsc1%29%3DN%2FO/property/CanonicalSMILES,InChIKey,IUPACName/JSON: HTTP Error 400: PUGREST.BadRequest	0													not_found
WX690170	Cc1ccc(/C(N)=N/O)cc1C				GET JSON failed: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/smiles/Cc1ccc%28%2FC%28N%29%3DN%2FO%29cc1C/property/CanonicalSMILES,InChIKey,IUPACName/JSON: HTTP Error 400: PUGREST.BadRequest	0													not_found
WX690178	CC(C)(C)OC(=O)N1CCC(/C(N)=N/O)CC1				GET JSON failed: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/smiles/CC%28C%29%28C%29OC%28%3DO%29N1CCC%28%2FC%28N%29%3DN%2FO%29CC1/property/CanonicalSMILES,InChIKey,IUPACName/JSON: HTTP Error 400: PUGREST.BadRequest	0													not_found
WX690180	N/C(Cc1cccc(Br)c1)=N/O				GET JSON failed: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/smiles/N%2FC%28Cc1cccc%28Br%29c1%29%3DN%2FO/property/CanonicalSMILES,InChIKey,IUPACName/JSON: HTTP Error 400: PUGREST.BadRequest	0													not_found
WXCD00100038_SC0234_AC0736	NCC(=O)N1CCCC12CCCN(C(=O)c1cnoc1)CC2					0													not_found
WXCD00100094_SF053_SD0101	COc1ccc(C(=O)N2CCCC23CCN(C(=O)C(C)C2SC(N)=NC2=O)CC3)c(C)c1					0													not_found
WXCD00100094_SF053_SD0141	CC(C(=O)N1CCC2(CCCN2C(=O)c2ccccc2C2CC2)CC1)C1SC(N)=NC1=O					0													not_found
WXCD00100094_SF053_SE0791	CC(C(=O)N1CCC2(CCCN2C(=O)c2cc3ccsc3[nH]2)CC1)C1SC(N)=NC1=O					0													not_found
WXCD00100142_AC0641_SE0048	CC(CN)C(=O)N1CCCC12CN(C(=O)c1c[nH]c3ncccc13)C2	171673745	OOGGJSMSYZPCIR-UHFFFAOYSA-N	3-amino-2-methyl-1-[2-(1H-pyrrolo[2,3-b]pyridine-3-carbonyl)-2,5-diazaspiro[3.4]octan-5-yl]propan-1-one		0													not_found
WXCD00100142_AC0736_SB2286	NCC(=O)N1CCCC12CN(C(=O)CCc1c[nH]c3ncccc13)C2					0													not_found
WXCD00100142_SC00111_SF053	Cc1c(C(=O)N2CCCC23CN(C(=O)C(C)C2SC(N)=NC2=O)C3)cn2nc[nH]c(=O)c12					0													not_found
WXCD00100142_SC0490_AC2118	NC(C(=O)N1CC2(CCCN2C(=O)c2cc(-c3ccccn3)[nH]n2)C1)c1cccc(Cl)c1	171698338	DKAZMSWIQWMDPK-UHFFFAOYSA-N	2-amino-2-(3-chlorophenyl)-1-[5-(3-pyridin-2-yl-1H-pyrazole-5-carbonyl)-2,5-diazaspiro[3.4]octan-2-yl]ethanone		0													not_found
WXCD00100142_SC1052_AC2118	NC(C(=O)N1CC2(CCCN2C(=O)c2cnc(-c3ccccn3)nc2)C1)c1cccc(Cl)c1	171698337	VUGRFKBMALMBQU-UHFFFAOYSA-N	2-amino-2-(3-chlorophenyl)-1-[5-(2-pyridin-2-ylpyrimidine-5-carbonyl)-2,5-diazaspiro[3.4]octan-2-yl]ethanone		0													not_found
